"","Date","yhat_lower","yhat_upper","yhat","Sessions","Predicted","Predicted_Lower","Predicted_Upper","MAPE","MAPE_Upper","MAPE_Lower"
"2084",2017-11-25,2.46734087424755,3.27924311497927,2.86174534609861,12,17.4920299559141,11.7910512397061,26.5556655059799,32.5918645839074,86.3240839745304,51.8158016702991
"2085",2017-11-26,2.58926337805351,3.39108335752178,2.99699542536806,18,20.0252789985267,13.3199562164496,29.6981085181132,33.484291442683,67.2101120046644,48.3030949046862
"2086",2017-11-27,3.47758730126919,4.26546384240813,3.88038517157293,39,48.4428702949323,32.3815009455643,71.1979369379919,33.1552801301458,31.5579776171639,46.9729941775148
"2087",2017-11-28,3.50138305340112,4.28275478105777,3.87969730442054,38,48.4095594937053,33.1612840839859,72.4397209647405,31.498479988652,34.933347218853,49.6392896823609
"2088",2017-11-29,3.47661213062179,4.25853928173814,3.85499114272395,32,47.2281986262297,32.3499388480403,70.7066255251082,31.5029160776127,33.2963843763532,49.7127300676654
"2089",2017-11-30,3.41148368932389,4.16555322836074,3.81479408180572,24,45.3674134451839,30.3101818076294,64.4283161574959,33.1895307537153,26.8427969916839,42.01452378444
"2090",2017-12-01,3.27953056562842,4.08144425219731,3.69781767827927,32,40.3591315749034,26.5633000464925,59.2309525390961,34.1826768566785,15.3037354303868,46.759730023348
"2091",2017-12-02,2.45219968149283,3.23857983513798,2.82952759393143,10,16.9374575765532,11.6138654472815,25.4974853898205,31.4308809643378,85.5702417099962,50.5390361840206
"2092",2017-12-03,2.57366160423877,3.3673841530344,2.95162747754925,19,19.1370735555226,13.1137540151058,29.0025614815072,31.4746114286559,64.4693026723144,51.5517061548715
"2093",2017-12-04,3.40771638632702,4.18331201733966,3.82077249891821,47,45.639451133207,30.1962089887381,65.5827049634245,33.8374843715692,25.8591338602902,43.6974006808486
"2094",2017-12-05,3.4142543589212,4.21759982227991,3.80508528087647,41,44.9290815410901,30.3942777540963,67.8703876449719,32.3505473257915,27.9964196548173,51.0611508559345
"2095",2017-12-06,3.3718287214319,4.12698041220655,3.76500126663508,29,43.1637605325586,29.1317522356143,61.9904544189092,32.5087715338422,24.6850340824203,43.6168991164466
"2096",2017-12-07,3.35237757830353,4.09475897389708,3.70945112023638,35,40.8313888521875,28.5705817500013,60.0248698533217,30.0278962995141,26.4587927483505,47.0066817237492
"2097",2017-12-08,3.21132807072712,3.97075954416511,3.5775668539755,34,35.7863613869542,24.8120164656519,53.024790218369,30.6662775872569,14.307360685079,48.1703871623534
"2098",2017-12-09,2.33405379559826,3.09746441848526,2.69524118822409,19,14.8090901007287,10.3196907714557,22.1417378634761,30.3151598021009,104.706430954925,49.5145057047537
"2099",2017-12-10,2.4079783403493,3.18515707134864,2.80460049487258,23,16.5204745732179,11.1114748025902,24.1710846925641,32.7411887997238,98.1855221810768,46.3098689171375
"2100",2017-12-11,3.29612890275238,4.06592324936684,3.66270732246301,34,38.9666956053931,27.0078861436632,58.3187264022935,30.6898218489812,21.2408920690375,49.6630019462621
"2101",2017-12-12,3.25501004668783,4.01598612002228,3.63806553666357,33,38.0182206905536,25.919874941583,55.4779763803632,31.8224933445575,16.296731497315,45.924704977442
"2102",2017-12-13,3.20195965497831,3.98153878123003,3.59145539730404,33,36.2868492966892,24.5806526283215,53.5994486278514,32.2601628282888,11.0968203259461,47.7103955474629
"2103",2017-12-14,3.14746728836377,3.90920456880867,3.53210644263688,31,34.1959235540007,23.2770358415763,49.859276572211,31.9303781785034,6.62519136797008,45.8047374959051
"2104",2017-12-15,2.99970954948945,3.78491703739913,3.39939512874479,38,29.9459811049563,20.0797039158746,44.0320173965293,32.9469158298799,10.0211601496901,47.0381526061995
"2105",2017-12-16,2.13411792565279,2.91901836770087,2.51939695830207,16,12.4211039609758,8.44959005214189,18.5230956633971,31.9739205251923,157.416093011111,49.1260013730852
"2106",2017-12-17,2.23792446166796,3.04710685565003,2.6343536470789,19,13.9343030743585,9.37385528687466,21.0543429686826,32.7282086742883,134.87510282817,51.0972084956747
"2107",2017-12-18,3.10212385732289,3.87826929256503,3.50137148657389,39,33.1609005153606,22.2451466632118,48.3404794041607,32.9175435000399,0.733867330315796,45.7755327897946
"2108",2017-12-19,3.10176082567612,3.8671881429092,3.48892405553148,35,32.7506908177805,22.2370724366746,47.8077682942537,32.1019743968209,1.9807717173631,45.9748393102555
"2109",2017-12-20,3.06536895878356,3.85467768810887,3.45768667623506,23,31.7434586149059,21.442371879325,47.213397049341,32.4510534927778,2.22910454231238,48.7342561568599
"2110",2017-12-21,3.04615891111714,3.80276910436039,3.41671051433814,20,30.4690225789229,21.0343940760876,44.8251382794748,30.964657558007,1.62668486591652,47.117086422335
"2111",2017-12-22,2.9148374156626,3.71583699747044,3.30512325097862,17,27.25190020519,18.4458131586283,41.0929674040353,32.3136624611763,18.5739791275997,50.7893654924266
"2112",2017-12-23,2.04963192474286,2.82460222314263,2.44868599523942,11,11.5731295763556,7.76504246024036,16.8542394261268,32.9045578466117,184.318581499658,45.6325129251186
"2113",2017-12-24,2.21877119386602,2.99288250776232,2.58926687399375,13,13.3200027823019,9.1960237897617,19.9430858187274,30.9607967801604,132.438365713388,49.7228352326286
"2114",2017-12-25,3.09028161971677,3.86460956662135,3.48354730380414,10,32.575071039417,21.9832680258175,47.6846511182879,32.5150572988255,0.184232109636504,46.3838745296603
"2115",2017-12-26,3.12210076240417,3.88091032647458,3.49953390554186,16,33.1000206265641,22.6940043126632,48.4683169868604,31.4380961610327,5.02091670661276,46.4298694362826
"2116",2017-12-27,3.08442743370596,3.85960271187383,3.49740323222285,17,33.0295703756438,21.8549498513709,47.4464976937689,33.8321703769817,2.4299438115905,43.6485463000641
"2117",2017-12-28,3.09023648356546,3.8856928007373,3.48568695590696,23,32.6448449780237,21.9822758080983,48.7006706352121,32.6623366632721,0.0535817684544017,49.1833417129015
"2118",2017-12-29,3.04124602574378,3.78850072695548,3.40298416871427,23,30.0536515292183,20.931307941619,44.1900975633569,30.3535281851876,0.997804395508338,47.0373658934422
"2119",2017-12-30,2.18517921746803,2.96052206338705,2.57453017855314,8,13.1251492330887,8.89224205568175,19.3080491502911,32.2503546606215,145.71419408564,47.1072732766744
"2120",2017-12-31,2.33698904479003,3.13340296577996,2.74168194295519,11,15.5130552399211,10.350026134597,22.9519515047909,33.2818327884092,114.540799821058,47.9524900145181
